ts,ready,running,completed,failed,queue_lag_seconds,throughput_per_second,avg_wait_priority_100,avg_wait_priority_0
2026-05-07T22:52:51.582187,183323,2,5717,0,722.633,8,251.460,0.015
2026-05-07T22:52:52.650158,183620,2,5726,0,723.657,9,251.934,0.015
2026-05-07T22:52:53.732478,183934,2,5733,0,724.726,7,252.409,0.015
2026-05-07T22:52:54.778012,184248,2,5745,0,725.810,11,253.040,0.015
2026-05-07T22:52:55.857565,184553,2,5753,0,726.853,8,253.567,0.015
2026-05-07T22:52:56.941432,184866,1,5765,0,727.939,11,254.145,0.015
2026-05-07T22:52:57.969464,185180,2,5775,0,729.019,9,254.723,0.015
2026-05-07T22:52:59.009197,185478,2,5785,0,730.046,10,255.249,0.015
2026-05-07T22:53:00.042677,185783,2,5792,0,731.087,7,255.721,0.015
2026-05-07T22:53:01.084072,186083,2,5802,0,732.119,9,256.246,0.015
2026-05-07T22:53:02.261754,186376,2,5810,0,733.171,7,256.718,0.015
2026-05-07T22:53:03.330799,186733,2,5818,0,734.339,7,257.295,0.015
2026-05-07T22:53:04.503568,187045,2,5829,0,735.412,10,257.924,0.015
2026-05-07T22:53:05.613141,187384,2,5841,0,736.580,10,258.552,0.015
2026-05-07T22:53:06.638634,187707,2,5849,0,737.686,8,259.023,0.015
2026-05-07T22:53:07.801910,187991,2,5858,0,738.728,8,259.547,0.015
2026-05-07T22:53:08.851519,188346,2,5868,0,739.877,8,260.070,0.015
2026-05-07T22:53:09.905948,188649,2,5878,0,740.923,9,260.697,0.015
2026-05-07T22:53:10.933712,188958,2,5886,0,741.980,8,261.167,0.015
2026-05-07T22:53:11.987806,189255,2,5896,0,743.020,9,261.741,0.015
2026-05-07T22:53:13.025722,189566,2,5904,0,744.064,8,262.211,0.015
2026-05-07T22:53:14.056951,189866,2,5914,0,745.099,9,262.785,0.015
2026-05-07T22:53:15.164577,190169,2,5921,0,746.130,6,263.254,0.015
2026-05-07T22:53:16.192220,190493,2,5930,0,747.241,9,263.827,0.015
2026-05-07T22:53:17.245360,190791,2,5939,0,748.264,9,264.347,0.015
2026-05-07T22:53:18.279157,191097,2,5949,0,749.319,8,264.920,0.015
2026-05-07T22:53:19.333227,191396,2,5957,0,750.351,8,265.388,0.015
2026-05-07T22:53:20.384533,191706,2,5967,0,751.410,8,265.959,0.015
2026-05-07T22:53:21.413589,192015,2,5974,0,752.461,7,266.427,0.015
2026-05-07T22:53:22.526106,192311,1,5986,0,753.487,11,266.998,0.015
2026-05-07T22:53:23.562585,192636,2,5995,0,754.603,9,267.568,0.015
2026-05-07T22:53:24.659666,192923,2,6003,0,755.637,8,267.983,0.015
2026-05-07T22:53:25.676862,193257,2,6013,0,756.732,9,268.554,0.015
2026-05-07T22:53:26.710011,193554,2,6022,0,757.752,9,269.020,0.015
2026-05-07T22:53:27.798990,193855,2,6032,0,758.786,10,269.539,0.015
2026-05-07T22:53:28.835505,194172,2,6040,0,759.871,8,269.953,0.015
2026-05-07T22:53:29.865620,194473,2,6050,0,760.909,10,270.471,0.015
2026-05-07T22:53:30.892692,194774,2,6059,0,761.942,9,270.938,0.015
2026-05-07T22:53:31.933545,195071,2,6069,0,762.966,9,271.456,0.015
2026-05-07T22:53:33.033470,195377,2,6076,0,764.010,7,271.921,0.015
2026-05-07T22:53:34.167317,195697,2,6087,0,765.111,10,272.491,0.015
2026-05-07T22:53:35.243157,196026,2,6098,0,766.246,10,273.059,0.015
2026-05-07T22:53:36.274718,196335,2,6110,0,767.317,10,273.679,0.015
2026-05-07T22:53:37.352726,196638,2,6118,0,768.351,8,274.144,0.015
2026-05-07T22:53:38.382932,196950,2,6128,0,769.425,9,274.660,0.015
2026-05-07T22:53:39.421865,197249,2,6137,0,770.469,9,275.125,0.015
2026-05-07T22:53:40.527636,197552,2,6147,0,771.497,10,275.641,0.015
2026-05-07T22:53:41.551600,197876,2,6156,0,772.604,9,276.156,0.015
2026-05-07T22:53:42.596287,198177,2,6162,0,773.628,6,276.621,0.015
2026-05-07T22:53:43.644448,198481,2,6171,0,774.674,8,277.136,0.015
2026-05-07T22:53:44.668291,198786,2,6180,0,775.717,9,277.651,0.015
2026-05-07T22:53:45.738602,199084,2,6190,0,776.744,10,278.166,0.015
2026-05-07T22:53:46.767149,199396,2,6198,0,777.816,7,278.630,0.015
2026-05-07T22:53:47.798954,199695,2,6207,0,778.841,9,279.196,0.015
2026-05-07T22:53:48.829267,199994,2,6219,0,779.875,12,279.813,0.015
2026-05-07T22:53:49.859941,200293,2,6229,0,780.905,10,280.327,0.015
2026-05-07T22:53:50.909113,200593,2,6237,0,781.934,8,280.789,0.015
2026-05-07T22:53:51.940782,200900,2,6245,0,782.984,7,281.200,0.015
2026-05-07T22:53:52.974040,201201,2,6254,0,784.016,9,281.867,0.015
2026-05-07T22:53:54.004919,201504,2,6260,0,785.048,6,282.277,0.015
2026-05-07T22:53:55.040517,201808,2,6268,0,786.084,8,282.790,0.015
2026-05-07T22:53:56.097373,202102,2,6281,0,787.114,13,283.456,0.015
2026-05-07T22:53:57.129988,202410,2,6291,0,788.170,10,283.968,0.015
2026-05-07T22:53:58.158968,202711,2,6300,0,789.203,9,284.531,0.015
2026-05-07T22:53:59.334038,202996,2,6308,0,790.232,8,284.991,0.015
2026-05-07T22:54:00.392186,203356,2,6318,0,791.412,8,285.656,0.015
2026-05-07T22:54:01.459480,203662,2,6328,0,792.466,9,286.218,0.015
2026-05-07T22:54:02.513610,203972,2,6338,0,793.535,9,286.728,0.015
2026-05-07T22:54:03.587266,204278,2,6348,0,794.586,9,287.289,0.015
2026-05-07T22:54:04.603843,204589,2,6359,0,795.663,10,287.850,0.015
2026-05-07T22:54:05.697739,204888,2,6366,0,796.684,6,288.309,0.015
2026-05-07T22:54:06.807476,205207,2,6376,0,797.778,8,288.869,0.015
2026-05-07T22:54:07.860274,205528,2,6386,0,798.884,10,289.430,0.015
2026-05-07T22:54:08.988638,205836,2,6396,0,799.941,9,289.939,0.015
2026-05-07T22:54:10.055187,206162,2,6408,0,801.068,10,290.600,0.015
2026-05-07T22:54:11.088248,206471,2,6418,0,802.134,10,291.109,0.015
2026-05-07T22:54:12.108136,206772,2,6427,0,803.164,9,291.617,0.015
2026-05-07T22:54:13.144896,207072,2,6434,0,804.188,7,292.075,0.015
2026-05-07T22:54:14.174631,207369,2,6446,0,805.221,12,292.684,0.015
2026-05-07T22:54:15.246574,207672,2,6454,0,806.255,8,293.090,0.015
2026-05-07T22:54:16.273856,207982,2,6464,0,807.323,8,293.598,0.015
2026-05-07T22:54:17.292874,208281,2,6473,0,808.349,8,294.156,0.015
2026-05-07T22:54:18.334794,208579,2,6481,0,809.371,8,294.562,0.015
2026-05-07T22:54:19.376509,208884,2,6490,0,810.415,8,295.069,0.015
2026-05-07T22:54:20.430508,209188,2,6498,0,811.455,8,295.525,0.015
2026-05-07T22:54:21.461980,209497,2,6504,0,812.506,6,295.982,0.015
2026-05-07T22:54:22.487138,209798,2,6512,0,813.537,8,296.438,0.015
2026-05-07T22:54:23.516337,210097,2,6521,0,814.563,9,296.945,0.015
2026-05-07T22:54:24.548946,210399,2,6528,0,815.597,7,297.401,0.015
2026-05-07T22:54:25.574091,210699,2,6538,0,816.626,10,298.009,0.015
2026-05-07T22:54:26.595875,210998,2,6547,0,817.653,9,298.616,0.015
2026-05-07T22:54:27.633109,211299,2,6554,0,818.677,7,299.071,0.015
2026-05-07T22:54:28.671032,211597,2,6565,0,819.709,11,299.628,0.015
2026-05-07T22:54:29.709433,211897,2,6577,0,820.749,12,300.234,0.015
2026-05-07T22:54:30.727653,212198,2,6587,0,821.785,10,300.739,0.015
2026-05-07T22:54:31.758197,212494,2,6597,0,822.804,10,301.293,0.015
2026-05-07T22:54:32.792768,212793,2,6608,0,823.838,11,301.848,0.015
2026-05-07T22:54:33.826954,213094,2,6617,0,824.872,9,302.351,0.015
2026-05-07T22:54:34.856705,213393,2,6628,0,825.906,10,302.905,0.015
2026-05-07T22:54:35.890846,213694,2,6635,0,826.933,7,303.358,0.015
2026-05-07T22:54:36.927286,213998,2,6641,0,827.967,6,303.811,0.015
2026-05-07T22:54:37.974310,214303,2,6648,0,829.006,6,304.314,0.015
2026-05-07T22:54:39.008301,214608,2,6656,0,830.050,8,304.767,0.015
2026-05-07T22:54:40.041983,214910,2,6666,0,831.088,8,305.270,0.015
2026-05-07T22:54:41.074621,215209,2,6675,0,832.117,9,305.772,0.015
2026-05-07T22:54:42.105835,215512,2,6683,0,833.151,8,306.225,0.015
2026-05-07T22:54:43.136405,215812,2,6692,0,834.182,8,306.727,0.015
2026-05-07T22:54:44.173442,216111,2,6702,0,835.213,9,307.280,0.015
2026-05-07T22:54:45.206812,216413,1,6712,0,836.251,9,307.832,0.015
2026-05-07T22:54:46.245540,216713,2,6722,0,837.285,10,308.384,0.015
2026-05-07T22:54:47.326868,217016,2,6731,0,838.325,8,308.885,0.015
2026-05-07T22:54:48.437669,217331,2,6741,0,839.408,9,309.387,0.015
2026-05-07T22:54:49.475239,217648,2,6753,0,840.518,11,309.988,0.015
2026-05-07T22:54:50.512872,217953,2,6762,0,841.553,9,310.489,0.015
2026-05-07T22:54:51.554661,218258,2,6769,0,842.593,7,310.940,0.015
2026-05-07T22:54:52.713206,218562,2,6777,0,843.633,7,311.440,0.015
2026-05-07T22:54:53.779630,218901,2,6786,0,844.793,8,311.991,0.015
2026-05-07T22:54:54.812029,219212,2,6795,0,845.857,9,312.441,0.015
2026-05-07T22:54:55.850082,219513,1,6804,0,846.888,9,312.941,0.015
2026-05-07T22:54:56.921650,219818,2,6811,0,847.931,7,313.441,0.015
2026-05-07T22:54:57.946404,220128,2,6821,0,848.998,10,313.991,0.015
2026-05-07T22:54:58.981725,220428,2,6828,0,850.023,7,314.391,0.015
2026-05-07T22:55:00.017128,220729,2,6839,0,851.061,10,314.940,0.015
2026-05-07T22:55:01.058892,221030,2,6848,0,852.095,9,315.440,0.015
2026-05-07T22:55:02.103196,221332,2,6858,0,853.137,10,315.989,0.015
2026-05-07T22:55:03.139582,221635,2,6869,0,854.182,10,316.587,0.015
2026-05-07T22:55:04.176882,221935,2,6879,0,855.217,10,317.135,0.015
2026-05-07T22:55:05.229619,222238,2,6888,0,856.256,8,317.584,0.015
2026-05-07T22:55:06.272877,222544,2,6897,0,857.306,9,318.132,0.015
2026-05-07T22:55:07.307523,222849,2,6906,0,858.351,9,318.630,0.015
2026-05-07T22:55:08.346320,223151,2,6914,0,859.386,8,319.028,0.015
2026-05-07T22:55:09.380064,223453,2,6923,0,860.423,9,319.575,0.015
2026-05-07T22:55:10.414798,223754,2,6933,0,861.459,9,320.172,0.015
2026-05-07T22:55:11.448379,224055,2,6941,0,862.490,8,320.669,0.015
2026-05-07T22:55:12.479818,224357,2,6949,0,863.523,8,321.117,0.015
2026-05-07T22:55:13.512419,224658,2,6959,0,864.560,10,321.614,0.015
2026-05-07T22:55:14.553775,224953,2,6969,0,865.588,9,322.160,0.015
2026-05-07T22:55:15.585850,225260,2,6979,0,866.631,10,322.706,0.015
2026-05-07T22:55:16.614817,225559,2,6989,0,867.663,10,323.202,0.015
2026-05-07T22:55:17.665268,225860,2,6997,0,868.693,8,323.648,0.015
2026-05-07T22:55:18.699931,226170,2,7002,0,869.744,5,324.095,0.015
2026-05-07T22:55:19.734513,226470,2,7012,0,870.776,9,324.641,0.015
2026-05-07T22:55:20.767107,226772,2,7020,0,871.810,8,325.186,0.015
2026-05-07T22:55:21.807057,227073,2,7029,0,872.843,9,325.632,0.015
2026-05-07T22:55:22.851855,227378,2,7036,0,873.882,7,326.029,0.015
2026-05-07T22:55:23.895363,227683,2,7045,0,874.928,8,326.525,0.015
2026-05-07T22:55:24.935114,227986,2,7055,0,875.974,9,327.070,0.015
2026-05-07T22:55:25.982213,228289,2,7065,0,877.014,10,327.565,0.015
2026-05-07T22:55:27.015614,228594,2,7074,0,878.061,8,328.011,0.015
2026-05-07T22:55:28.064455,228891,2,7086,0,879.091,10,328.655,0.015
2026-05-07T22:55:29.197858,229198,2,7095,0,880.146,9,329.100,0.015
2026-05-07T22:55:30.257671,229528,2,7104,0,881.277,8,329.644,0.015
2026-05-07T22:55:31.288187,229839,2,7111,0,882.333,7,330.139,0.015
2026-05-07T22:55:32.322273,230139,2,7120,0,883.364,9,330.584,0.015
2026-05-07T22:55:33.362035,230438,2,7131,0,884.398,11,331.177,0.015
2026-05-07T22:55:34.428462,230744,2,7137,0,885.438,6,331.523,0.015
2026-05-07T22:55:35.476620,231052,2,7150,0,886.509,11,332.166,0.015
2026-05-07T22:55:36.524706,231356,2,7159,0,887.552,9,332.758,0.015
2026-05-07T22:55:37.559099,231663,2,7168,0,888.604,8,333.202,0.015
2026-05-07T22:55:38.603974,231963,2,7178,0,889.639,9,333.695,0.015
2026-05-07T22:55:39.644519,232264,2,7189,0,890.680,11,334.336,0.015
2026-05-07T22:55:40.680562,232567,2,7199,0,891.721,10,334.828,0.015
2026-05-07T22:55:41.716346,232869,2,7208,0,892.759,9,335.271,0.015
2026-05-07T22:55:42.754087,233170,1,7218,0,893.791,10,335.714,0.015
2026-05-07T22:55:43.821410,233474,2,7224,0,894.829,6,336.207,0.015
2026-05-07T22:55:44.862703,233786,2,7234,0,895.901,9,336.748,0.015
2026-05-07T22:55:45.895767,234087,2,7244,0,896.938,10,337.289,0.015
2026-05-07T22:55:46.937750,234389,2,7252,0,897.971,7,337.732,0.015
2026-05-07T22:55:48.013014,234693,2,7262,0,899.017,9,338.272,0.015
2026-05-07T22:55:49.041195,235007,2,7269,0,900.090,7,338.715,0.015
2026-05-07T22:55:50.073667,235307,2,7277,0,901.116,8,339.206,0.015
2026-05-07T22:55:51.105511,235608,2,7286,0,902.149,9,339.648,0.015
2026-05-07T22:55:52.139258,235908,2,7296,0,903.183,10,340.139,0.015
2026-05-07T22:55:53.178361,236209,2,7306,0,904.220,9,340.630,0.015
2026-05-07T22:55:54.241995,236508,2,7318,0,905.254,11,341.317,0.015
2026-05-07T22:55:55.293148,236816,2,7328,0,906.317,10,341.856,0.015
2026-05-07T22:55:56.339601,237124,2,7337,0,907.372,9,342.297,0.015
2026-05-07T22:55:57.496484,237429,2,7345,0,908.416,7,342.836,0.015
2026-05-07T22:55:58.537884,237767,2,7355,0,909.574,9,343.374,0.015
2026-05-07T22:55:59.584454,238069,2,7364,0,910.613,8,343.863,0.015
2026-05-07T22:56:00.640581,238374,2,7374,0,911.662,10,344.353,0.015
2026-05-07T22:56:01.676695,238683,2,7383,0,912.721,9,344.793,0.015
2026-05-07T22:56:02.715134,238981,2,7393,0,913.757,10,345.282,0.015
2026-05-07T22:56:03.751204,239288,2,7400,0,914.795,7,345.722,0.015
2026-05-07T22:56:04.788456,239590,2,7409,0,915.830,8,346.162,0.015
2026-05-07T22:56:05.829016,239890,2,7419,0,916.865,10,346.700,0.015
2026-05-07T22:56:06.889464,240192,2,7429,0,917.906,9,347.189,0.015
2026-05-07T22:56:07.938751,240501,2,7438,0,918.967,9,347.629,0.015
2026-05-07T22:56:08.979214,240811,2,7444,0,920.018,6,348.069,0.015
2026-05-07T22:56:10.024327,241115,2,7451,0,921.057,7,348.557,0.015
2026-05-07T22:56:11.060732,241421,2,7459,0,922.104,7,348.997,0.015
2026-05-07T22:56:12.098597,241722,2,7468,0,923.137,9,349.437,0.015
2026-05-07T22:56:13.150912,242024,2,7476,0,924.183,8,349.877,0.015
2026-05-07T22:56:14.193445,242334,1,7485,0,925.228,9,350.317,0.015
2026-05-07T22:56:15.251414,242638,2,7492,0,926.270,7,350.805,0.015
2026-05-07T22:56:16.319349,242943,2,7505,0,927.328,13,351.440,0.015
2026-05-07T22:56:17.366405,243256,2,7512,0,928.396,7,351.929,0.015
2026-05-07T22:56:18.404425,243558,2,7525,0,929.444,13,352.563,0.015
2026-05-07T22:56:19.434787,243862,2,7532,0,930.481,7,353.002,0.015
2026-05-07T22:56:20.482865,244161,2,7542,0,931.510,9,353.489,0.015
2026-05-07T22:56:21.533150,244467,2,7551,0,932.564,8,354.026,0.015
2026-05-07T22:56:22.622261,244773,2,7560,0,933.610,9,354.464,0.015
2026-05-07T22:56:23.771197,245090,2,7570,0,934.702,9,354.951,0.015
2026-05-07T22:56:24.846591,245425,1,7581,0,935.851,10,355.487,0.015
2026-05-07T22:56:25.877023,245735,2,7591,0,936.923,10,356.022,0.015
2026-05-07T22:56:26.952453,246034,2,7601,0,937.952,10,356.558,0.015
2026-05-07T22:56:27.990763,246348,2,7610,0,939.029,8,357.044,0.015
2026-05-07T22:56:29.109054,246652,2,7618,0,940.069,8,357.530,0.015
2026-05-07T22:56:30.148709,246978,2,7627,0,941.187,8,358.064,0.015
2026-05-07T22:56:31.207720,247279,2,7638,0,942.225,11,358.647,0.015
2026-05-07T22:56:32.315528,247587,2,7649,0,943.287,11,359.181,0.015
2026-05-07T22:56:33.426304,247912,2,7656,0,944.396,6,359.618,0.015
2026-05-07T22:56:34.460356,248236,2,7666,0,945.506,9,360.103,0.015
2026-05-07T22:56:35.545373,248534,2,7676,0,946.537,10,360.588,0.015
2026-05-07T22:56:36.589728,248851,2,7685,0,947.622,8,361.169,0.015
2026-05-07T22:56:37.634282,249157,2,7693,0,948.668,7,361.654,0.015
2026-05-07T22:56:38.781702,249461,2,7704,0,949.717,11,362.284,0.015
2026-05-07T22:56:39.821419,249794,2,7714,0,950.862,10,362.816,0.015
2026-05-07T22:56:40.884746,250096,2,7723,0,951.899,9,363.252,0.015
2026-05-07T22:56:41.925488,250405,2,7734,0,952.964,10,363.784,0.015
2026-05-07T22:56:42.966496,250708,2,7743,0,954.006,8,364.316,0.015
2026-05-07T22:56:44.006472,251010,2,7752,0,955.042,8,364.799,0.015
2026-05-07T22:56:45.112849,251314,2,7760,0,956.084,8,365.234,0.015
2026-05-07T22:56:46.154623,251638,2,7768,0,957.189,8,365.766,0.015
2026-05-07T22:56:47.325897,251944,2,7776,0,958.235,8,366.249,0.015
2026-05-07T22:56:48.425338,252285,2,7786,0,959.405,9,366.780,0.015
2026-05-07T22:56:49.456504,252603,2,7797,0,960.500,9,367.311,0.015
2026-05-07T22:56:50.506043,252904,2,7805,0,961.533,7,367.794,0.015
2026-05-07T22:56:51.547333,253210,2,7814,0,962.582,9,368.324,0.015
2026-05-07T22:56:52.577493,253510,2,7826,0,963.622,11,368.903,0.015
2026-05-07T22:56:53.645019,253814,2,7833,0,964.658,7,369.337,0.015
2026-05-07T22:56:54.682174,254126,2,7841,0,965.724,7,369.771,0.015
2026-05-07T22:56:55.726946,254427,2,7850,0,966.757,8,370.204,0.015
2026-05-07T22:56:56.784714,254732,2,7858,0,967.802,8,370.686,0.015
2026-05-07T22:56:57.828386,255042,2,7866,0,968.862,7,371.120,0.015
2026-05-07T22:56:58.889140,255345,2,7875,0,969.903,9,371.554,0.015
2026-05-07T22:56:59.941421,255656,2,7884,0,970.968,9,372.084,0.015
2026-05-07T22:57:00.993702,255962,2,7893,0,972.019,9,372.518,0.015
2026-05-07T22:57:02.036037,256267,2,7903,0,973.068,10,373.000,0.015
2026-05-07T22:57:03.085295,256573,2,7910,0,974.111,7,373.433,0.015
2026-05-07T22:57:04.127209,256878,2,7921,0,975.164,10,374.011,0.015
2026-05-07T22:57:05.193094,257182,2,7928,0,976.202,7,374.445,0.015
2026-05-07T22:57:06.227680,257495,2,7934,0,977.270,6,374.926,0.015
2026-05-07T22:57:07.275374,257796,2,7944,0,978.302,10,375.456,0.015
2026-05-07T22:57:08.317917,258101,2,7953,0,979.349,8,375.986,0.015
2026-05-07T22:57:09.356062,258405,2,7962,0,980.392,9,376.419,0.015
2026-05-07T22:57:10.463274,258706,2,7972,0,981.430,10,376.900,0.015
2026-05-07T22:57:11.581868,259031,2,7982,0,982.543,10,377.381,0.015
2026-05-07T22:57:12.674459,259356,2,7992,0,983.661,8,377.862,0.015
2026-05-07T22:57:13.708518,259671,2,8003,0,984.749,10,378.439,0.015
2026-05-07T22:57:14.761923,259975,2,8012,0,985.789,9,378.872,0.015
2026-05-07T22:57:15.796498,260278,2,8023,0,986.836,11,379.401,0.015
2026-05-07T22:57:16.829264,260580,2,8032,0,987.874,9,379.833,0.015
2026-05-07T22:57:17.953857,260880,2,8042,0,988.905,8,380.313,0.015
2026-05-07T22:57:18.989197,261205,2,8053,0,990.029,9,380.890,0.015
2026-05-07T22:57:20.026724,261507,2,8062,0,991.065,9,381.418,0.015
2026-05-07T22:57:21.056498,261812,2,8069,0,992.103,7,381.802,0.015
2026-05-07T22:57:22.098720,262110,2,8080,0,993.135,10,382.377,0.015
2026-05-07T22:57:23.147448,262415,2,8088,0,994.177,8,382.761,0.015
2026-05-07T22:57:24.190247,262717,2,8099,0,995.221,10,383.288,0.015
2026-05-07T22:57:25.232584,263020,2,8109,0,996.265,10,383.768,0.015
2026-05-07T22:57:26.271335,263323,2,8120,0,997.311,10,384.295,0.015
2026-05-07T22:57:27.311957,263626,2,8128,0,998.347,7,384.726,0.015
2026-05-07T22:57:28.377980,263931,2,8135,0,999.386,6,385.205,0.015
2026-05-07T22:57:29.419545,264243,2,8144,0,1000.456,9,385.732,0.015
2026-05-07T22:57:30.453704,264547,2,8152,0,1001.496,8,386.115,0.015
2026-05-07T22:57:31.490909,264846,2,8163,0,1002.528,11,386.642,0.015
2026-05-07T22:57:32.555406,265147,2,8173,0,1003.569,9,387.169,0.015
2026-05-07T22:57:33.595622,265458,2,8182,0,1004.634,9,387.695,0.015
2026-05-07T22:57:34.687805,265746,2,8190,0,1005.672,8,388.126,0.015
2026-05-07T22:57:35.720513,266078,2,8200,0,1006.762,9,388.652,0.015
2026-05-07T22:57:36.791026,266381,2,8208,0,1007.799,7,389.178,0.015
2026-05-07T22:57:37.873555,266696,2,8215,0,1008.872,7,389.657,0.015
2026-05-07T22:57:38.910956,267007,2,8227,0,1009.948,11,390.230,0.015
2026-05-07T22:57:39.945575,267307,2,8238,0,1010.985,10,390.756,0.015
2026-05-07T22:57:40.992999,267608,2,8248,0,1012.021,10,391.233,0.015
2026-05-07T22:57:42.033515,267914,2,8256,0,1013.068,8,391.615,0.015
2026-05-07T22:57:43.142859,268220,2,8265,0,1014.115,9,392.141,0.015
2026-05-07T22:57:44.184658,268542,2,8274,0,1015.220,8,392.570,0.015
2026-05-07T22:57:45.276316,268844,2,8283,0,1016.260,9,393.096,0.015
2026-05-07T22:57:46.339290,269164,2,8293,0,1017.358,9,393.621,0.015
2026-05-07T22:57:47.400924,269470,2,8304,0,1018.414,10,394.146,0.015
2026-05-07T22:57:48.472303,269780,2,8314,0,1019.479,8,394.623,0.015
2026-05-07T22:57:49.505319,270092,2,8322,0,1020.546,8,395.052,0.015
2026-05-07T22:57:50.584491,270394,2,8331,0,1021.594,8,395.529,0.015
2026-05-07T22:57:51.608870,270706,2,8341,0,1022.658,9,396.054,0.015
2026-05-07T22:57:52.642104,271007,2,8348,0,1023.683,7,396.483,0.015
2026-05-07T22:57:53.676115,271307,2,8358,0,1024.716,9,397.008,0.015
2026-05-07T22:57:54.890097,271572,2,8368,0,1025.766,9,397.485,0.015
2026-05-07T22:57:55.980833,271963,2,8378,0,1026.971,8,398.057,0.015
2026-05-07T22:57:57.015053,272280,2,8387,0,1028.059,8,398.581,0.015
2026-05-07T22:57:58.070828,272584,2,8394,0,1029.093,6,399.010,0.015
2026-05-07T22:57:59.120623,272891,2,8402,0,1030.147,7,399.439,0.015
2026-05-07T22:58:00.221434,273198,2,8411,0,1031.196,9,399.915,0.015
2026-05-07T22:58:01.261610,273516,2,8423,0,1032.297,11,400.487,0.015
2026-05-07T22:58:02.345908,273817,2,8433,0,1033.335,9,401.011,0.015
2026-05-07T22:58:03.384856,274134,2,8442,0,1034.421,8,401.582,0.015
2026-05-07T22:58:04.427112,274436,2,8451,0,1035.459,9,402.058,0.015
2026-05-07T22:58:05.515775,274740,2,8461,0,1036.505,10,402.628,0.015
2026-05-07T22:58:06.561359,275054,2,8473,0,1037.591,11,403.198,0.015
2026-05-07T22:58:07.741621,275359,2,8481,0,1038.638,7,403.673,0.015
2026-05-07T22:58:08.801275,275705,2,8490,0,1039.819,8,404.101,0.015
2026-05-07T22:58:09.961145,276014,2,8500,0,1040.880,9,404.623,0.015
2026-05-07T22:58:11.019988,276353,2,8509,0,1042.043,7,405.098,0.015
2026-05-07T22:58:12.088057,276661,2,8517,0,1043.095,7,405.668,0.015
2026-05-07T22:58:13.207067,276976,2,8524,0,1044.168,7,406.095,0.015
2026-05-07T22:58:14.259070,277301,2,8534,0,1045.283,8,406.617,0.015
2026-05-07T22:58:15.338874,277608,2,8542,0,1046.336,8,407.044,0.015
2026-05-07T22:58:16.411487,277923,2,8552,0,1047.419,10,407.519,0.015
2026-05-07T22:58:17.466420,278232,2,8563,0,1048.486,10,408.041,0.015
2026-05-07T22:58:18.525811,278542,2,8571,0,1049.544,7,408.515,0.015
2026-05-07T22:58:19.610400,278852,2,8579,0,1050.603,7,408.942,0.015
2026-05-07T22:58:20.667101,279168,2,8587,0,1051.686,8,409.464,0.015
2026-05-07T22:58:21.712770,279476,2,8596,0,1052.742,8,409.938,0.015
2026-05-07T22:58:22.764009,279781,2,8605,0,1053.789,8,410.507,0.015
2026-05-07T22:58:23.800693,280087,2,8614,0,1054.839,9,410.933,0.015
2026-05-07T22:58:24.828451,280391,2,8621,0,1055.876,7,411.313,0.015
2026-05-07T22:58:25.861807,280689,2,8632,0,1056.905,11,411.834,0.015
2026-05-07T22:58:26.910483,280990,2,8641,0,1057.936,9,412.308,0.015
2026-05-07T22:58:27.963603,281295,2,8651,0,1058.987,10,412.876,0.015
2026-05-07T22:58:29.006289,281602,2,8660,0,1060.043,9,413.303,0.015
2026-05-07T22:58:30.045735,281906,2,8669,0,1061.086,8,413.871,0.015
2026-05-07T22:58:31.067446,282208,2,8678,0,1062.121,9,414.297,0.015
2026-05-07T22:58:32.108581,282507,2,8687,0,1063.147,9,414.723,0.015
2026-05-07T22:58:33.159272,282812,2,8694,0,1064.188,7,415.102,0.015
2026-05-07T22:58:34.219199,283118,2,8703,0,1065.239,9,415.576,0.015
2026-05-07T22:58:35.272572,283425,2,8713,0,1066.297,10,416.049,0.015
2026-05-07T22:58:36.389933,283731,2,8722,0,1067.359,9,416.523,0.015
2026-05-07T22:58:37.473064,284058,2,8731,0,1068.467,7,417.044,0.015
2026-05-07T22:58:38.512481,284374,2,8740,0,1069.550,9,417.470,0.015
2026-05-07T22:58:39.553752,284677,2,8750,0,1070.592,10,417.943,0.015
2026-05-07T22:58:40.593766,284981,2,8758,0,1071.633,8,418.369,0.015
2026-05-07T22:58:41.662382,285283,2,8768,0,1072.672,10,418.842,0.015
2026-05-07T22:58:42.700097,285595,2,8777,0,1073.743,8,419.268,0.015
2026-05-07T22:58:43.751691,285898,2,8785,0,1074.780,8,419.695,0.015
2026-05-07T22:58:44.813619,286204,2,8794,0,1075.827,9,420.168,0.015
2026-05-07T22:58:45.848210,286514,2,8804,0,1076.894,9,420.689,0.015
2026-05-07T22:58:46.889160,286814,2,8813,0,1077.926,8,421.162,0.015
2026-05-07T22:58:47.945512,287120,2,8821,0,1078.970,8,421.635,0.015
2026-05-07T22:58:48.998112,287426,2,8830,0,1080.024,9,422.108,0.015
2026-05-07T22:58:50.037613,287734,2,8837,0,1081.073,7,422.581,0.015
2026-05-07T22:58:51.079789,288040,2,8844,0,1082.115,6,423.007,0.015
2026-05-07T22:58:52.121442,288344,2,8852,0,1083.156,6,423.527,0.015
2026-05-07T22:58:53.216306,288649,2,8861,0,1084.201,9,423.953,0.015
2026-05-07T22:58:54.314135,288967,2,8871,0,1085.294,9,424.473,0.015
2026-05-07T22:58:55.446235,289286,2,8881,0,1086.393,9,425.040,0.015
